Timestamp;JB3_TEM_14_A.J3_TEM_14_A_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_A.J3_TEM_14_CCL_UPS_A#Real Energy Into the Load#kWh;JB3_TEM_14_A.J3_TEM_14_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_B_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_CCL_UPS_B#Real Energy Into the Load#kWh;JB3_TEM_14_B.J3_TEM_14_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_C_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_CCL_UPS_C#Real Energy Into the Load#kWh;JB3_TEM_14_C.J3_TEM_14_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_CCL_UPS_D#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_D_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_D.J3_TEM_14_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_CCL_UPS_E#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_E_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM_14_E.J3_TEM_14_HVAC_System_E#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_A_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_CCL_UPS_A#Real Energy Into the Load#kWh;JB3_TEM12_A.J3_TEM_12_HVAC_System_A#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_B_Main_Incomer_HT#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_CCL_UPS_B#Real Energy Into the Load#kWh;JB3_TEM12_B.J3_TEM_12_HVAC_System_B#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_C_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_CCL_UPS_C#Real Energy Into the Load#kWh;JB3_TEM12_C.J3_TEM_12_HVAC_System_C#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_CCL_UPS_D#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_D_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_D.J3_TEM_12_HVAC_System_D#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_CCL_UPS_E#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_E_Main_Incomer#Real Energy Into the Load#kWh;JB3_TEM12_E.J3_TEM_12_HVAC_System_E#Real Energy Into the Load#kWh
2021/03/09 09:45;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;
2021/03/09 10:15;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;
2021/03/09 11:00;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;
2021/03/09 13:00;;;;;;;;;;;;;;;;;;0,263;;;;;;;;;;;;
2021/03/09 13:15;;;;;;;;;;;;;;;;;;0,263;;;;;;;;;;;;
2021/03/24 14:45;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
2021/04/01 11:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
2021/04/01 13:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,003
2021/04/06 08:00;;;;;;;;;;;;;;;;;;;;;;;;;;;0,009;;;
2021/04/06 08:15;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;
2021/04/12 13:30;;;;;;;;;;;;;;;;;;0,263;;;;;;;;;;;;
2021/04/12 13:45;;;;;;;;;;;;;;;;;;0,263;;;;;;;;;;;;
2021/04/12 16:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
2021/04/12 17:00;;;;;;;;;;;;;;;;;;;;;;;;;;;0,027;;;
2021/04/14 10:00;;;;;;;;;;;;;;;;;;0,313;;;;;;;;;;;;
2021/04/14 10:30;;;;;;;;;;;;;;;;;;;;;;;;0,064;;;;;;
2021/05/05 09:22;;;;;;;;;;;;;;;;;;0,313;;;;;;;;;;;;
2021/05/05 09:30;;;;;;;;;;;;;;;;;;0,313;;;;;;;;;;;;
2021/05/11 09:15;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;
2021/05/11 09:30;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;
2021/05/11 15:00;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
2021/05/12 11:30;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/12 11:45;;;0,002;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/12 14:00;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;
2021/05/12 14:07;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
2021/05/13 09:00;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/13 09:45;;;;;;0,002;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/21 11:00;;;;;;0,007;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/21 13:30;;;0,01;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021/05/24 07:45;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;
2021/06/02 10:00;;;;;;;;;;;;;0,006299841;;0,01;;;;;;;;;;;;;;;
2021/08/25 14:15;;;;;;;;;;;;;;;;;;0,313;;;;;;;;;;;;
2021/08/25 14:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 14:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 15:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 15:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 15:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 15:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 16:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 16:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 16:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 16:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 17:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 17:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 17:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 17:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 18:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 18:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 18:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;;;;
2021/08/25 18:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;
2021/08/25 19:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 19:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 19:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 19:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 20:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 20:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 20:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 20:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 21:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 21:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 21:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 21:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 22:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 22:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 22:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 22:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 23:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 23:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 23:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/25 23:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 00:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 00:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 00:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 00:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 01:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 01:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 01:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 01:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 02:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 02:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 02:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 02:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 03:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 03:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 03:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 03:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 04:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 04:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 04:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 04:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 05:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 05:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 05:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 05:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 06:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 06:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 06:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 06:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 07:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 07:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 07:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 07:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 08:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 08:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 08:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 08:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 09:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 09:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 09:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 09:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 10:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 10:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 10:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 10:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 11:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 11:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 11:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 11:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 12:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 12:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 12:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 12:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 13:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 13:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 13:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 13:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 14:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 14:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 14:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 14:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 15:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 15:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 15:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 15:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 16:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 16:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 16:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 16:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 17:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 17:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 17:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 17:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 18:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 18:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 18:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;;;;0,037;;;0,038
2021/08/26 18:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 19:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 19:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 19:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 19:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 20:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 20:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 20:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 20:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 21:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 21:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 21:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 21:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 22:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 22:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 22:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 22:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 23:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 23:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 23:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/26 23:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 00:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 00:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 00:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 00:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 01:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 01:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 01:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 01:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 02:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 02:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 02:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 02:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 03:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 03:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 03:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 03:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 04:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 04:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 04:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 04:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 05:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 05:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 05:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 05:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 06:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 06:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 06:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 06:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 07:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 07:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 07:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 07:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 08:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 08:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 08:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 08:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 09:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 09:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 09:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 09:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 10:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 10:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 10:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 10:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 11:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 11:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 11:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 11:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 12:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 12:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 12:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 12:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 13:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 13:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 13:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 13:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 14:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 14:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 14:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 14:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 15:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 15:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 15:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 15:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 16:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 16:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 16:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 16:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 17:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 17:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 17:30;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 17:45;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 18:00;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
2021/08/27 18:15;;;;;;;;;;;;;;;;;;0,313;;;0,043;;;0,064;;;0,037;;;0,038
