"Timestamp";"DB1_TEM1.D_TEM_1_Main_Incomer_8420#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVA#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVB#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_HVAC_A_Supply#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_HVAC_B_Supply#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_UPS_A_Supply#Real Energy Into the Load#kWh";"DB1_TEM1.DB1_TEM1_UPS_B_Supply#Real Energy Into the Load#kWh"
2022-01-01 00:15:00;12754884;130573,079;99989,453;5568760,04;3222785,119;12127948,054;6649180,572
2022-01-01 00:30:00;12755027;130573,079;99989,453;5568785,752;3222797,587;12128000,307;6649232,074
2022-01-01 00:45:00;12755171;130573,079;99989,453;5568816,79;3222809,379;12128046,254;6649275,79
2022-01-01 01:00:00;12755314;130573,079;99989,453;5568843,641;3222822,871;12128092,94;6649322,588
2022-01-01 01:15:00;12755459;130573,079;99989,453;5568868,452;3222834,625;12128138,964;6649368,723
2022-01-01 01:30:00;12755602;130573,079;99989,453;5568895,373;3222846,418;12128183,107;6649414,709
2022-01-01 01:45:00;12755743;130573,079;99989,453;5568923,625;3222857,96;12128229,487;6649461,408
2022-01-01 02:00:00;12755885;130573,079;99989,453;5568949,301;3222870,069;12128282,141;6649512,818
2022-01-01 02:15:00;12756028;130573,079;99989,453;5568972,838;3222882,016;12128329,017;6649558,019
2022-01-01 02:30:00;12756171;130573,079;99989,453;5568999,264;3222895,556;12128375,843;6649603,193
2022-01-01 02:45:00;12756312;130573,079;99989,453;5569026,956;3222907,895;12128422,383;6649653,034
2022-01-01 03:00:00;12756454;130573,079;99989,453;5569052,667;3222920,296;12128468,081;6649698,164
2022-01-01 03:15:00;12756596;130573,079;99989,453;5569077,015;3222932,999;12128512,426;6649743,303
2022-01-01 03:30:00;12756739;130573,079;99989,453;5569101,878;3222945,123;12128559,49;6649789,001
2022-01-01 03:45:00;12756883;130573,079;99989,453;5569129,366;3222955,816;12128606,083;6649835,071
2022-01-01 04:00:00;12757025;130573,079;99989,453;5569156,209;3222967,688;12128652,789;6649881,05
2022-01-01 04:15:00;12757168;130573,079;99989,453;5569183,055;3222979,324;12128699,809;6649932,636
2022-01-01 04:30:00;12757310;130573,079;99989,453;5569212,067;3222992,805;12128752,026;6649978,205
2022-01-01 04:45:00;12757453;130573,079;99989,453;5569239,077;3223004,1;12128798,876;6650021,704
2022-01-01 05:00:00;12757595;130573,079;99989,453;5569264,665;3223015,852;12128843,51;6650073,124
2022-01-01 05:15:00;12757737;130573,079;99989,453;5569291,549;3223027,373;12128887,873;6650119,068
2022-01-01 05:30:00;12757879;130573,079;99989,453;5569320,327;3223039,115;12128939,15;6650163,342
2022-01-01 05:45:00;12758022;130573,079;99989,453;5569346,968;3223050,824;12128985,057;6650208,357
2022-01-01 06:00:00;12758164;130573,079;99989,453;5569372,551;3223062,841;12129031,001;6650258,165
2022-01-01 06:15:00;12758306;130573,079;99989,453;5569397,828;3223076,427;12129076,065;6650304,147
2022-01-01 06:30:00;12758450;130573,079;99989,453;5569424,272;3223088,391;12129121,98;6650350,037
2022-01-01 06:45:00;12758594;130573,079;99989,453;5569454,631;3223100,307;12129168,066;6650395,213
2022-01-01 07:00:00;12758739;130573,079;99989,453;5569481,066;3223112,422;12129213,311;6650446,601
2022-01-01 07:15:00;12758883;130573,079;99989,453;5569507,093;3223124,396;12129265,234;6650493,129
2022-01-01 07:30:00;12759027;130573,079;99989,453;5569532,609;3223136,814;12129310,853;6650538,691
2022-01-01 07:45:00;12759172;130573,079;99989,453;5569562,233;3223149,578;12129356,757;6650584,88
2022-01-01 08:00:00;12759316;130573,079;99989,453;5569587,635;3223163,455;12129401,696;6650630,546
2022-01-01 08:15:00;12759459;130573,079;99989,453;5569613,382;3223176,774;12129448,538;6650677,472
2022-01-01 08:30:00;12759605;130573,079;99989,453;5569639,816;3223189,729;12129494,747;6650724,133
2022-01-01 08:45:00;12759750;130573,079;99989,453;5569666,524;3223203,58;12129540,161;6650770,888
2022-01-01 09:00:00;12759897;130573,079;99989,453;5569693,137;3223217,18;12129592,191;6650815,162
2022-01-01 09:15:00;12760042;130573,079;99989,453;5569722,777;3223231,129;12129637,521;6650866,058
2022-01-01 09:30:00;12760189;130573,079;99989,453;5569749,165;3223246,891;12129682,804;6650910,605
2022-01-01 09:45:00;12760334;130573,079;99989,453;5569774,955;3223260,384;12129729,176;6650956,593
2022-01-01 10:00:00;12760482;130573,079;99989,453;5569804,011;3223273,796;12129775,053;6651002,841
2022-01-01 10:15:00;12760630;130573,079;99989,453;5569833,982;3223287,651;12129822,902;6651048,709
2022-01-01 10:30:00;12760777;130573,079;99989,453;5569861,985;3223301,529;12129868,834;6651098,836
2022-01-01 10:45:00;12760923;130573,079;99989,453;5569888,798;3223315,679;12129915,192;6651145,654
2022-01-01 11:00:00;12761069;130573,079;99989,453;5569916,69;3223329,71;12129967,236;6651189,489
2022-01-01 11:15:00;12761216;130573,079;99989,453;5569944,133;3223343,959;12130012,417;6651235,401
2022-01-01 11:30:00;12761363;130573,079;99989,453;5569970,636;3223358,162;12130056,501;6651286,394
2022-01-01 11:45:00;12761512;130573,079;99989,453;5569998,124;3223374,225;12130101,765;6651331,706
2022-01-01 12:00:00;12761659;130573,079;99989,453;5570030,941;3223388,185;12130148,516;6651376,548
2022-01-01 12:15:00;12761809;130573,079;99989,453;5570060,257;3223402,556;12130200,044;6651428,627
2022-01-01 12:30:00;12761959;130573,079;99989,453;5570091,335;3223416,565;12130245,247;6651473,941
2022-01-01 12:45:00;12762108;130573,079;99989,453;5570120,113;3223430,675;12130290,806;6651519,328
2022-01-01 13:00:00;12762258;130573,079;99989,453;5570149,304;3223444,936;12130338,515;6651563,091
2022-01-01 13:15:00;12762407;130573,079;99989,453;5570179,014;3223461,248;12130385,689;6651614,698
2022-01-01 13:30:00;12762557;130573,079;99989,453;5570208,216;3223475,771;12130431,32;6651659,63
2022-01-01 13:45:00;12762708;130573,079;99989,453;5570237,871;3223490,385;12130477,984;6651703,856
2022-01-01 14:00:00;12762858;130573,079;99989,453;5570270,498;3223504,894;12130523,414;6651750,273
2022-01-01 14:15:00;12763008;130573,079;99989,453;5570299,137;3223519,633;12130575,44;6651796,988
2022-01-01 14:30:00;12763157;130573,079;99989,453;5570328,188;3223536,116;12130621,373;6651850,342
2022-01-01 14:45:00;12763309;130573,079;99989,453;5570359,07;3223550,418;12130666,703;6651894,809
2022-01-01 15:00:00;12763460;130573,079;99989,453;5570392,885;3223565,267;12130712,587;6651940,223
2022-01-01 15:15:00;12763611;130573,079;99989,453;5570424,391;3223579,46;12130757,922;6651986,999
2022-01-01 15:30:00;12763759;130573,079;99989,453;5570453,111;3223593,92;12130808,092;6652032,481
2022-01-01 15:45:00;12763907;130573,079;99989,453;5570481,184;3223608,007;12130854,134;6652084,071
2022-01-01 16:00:00;12764055;130573,079;99989,453;5570508,549;3223622,024;12130900,034;6652128,881
2022-01-01 16:15:00;12764203;130573,079;99989,453;5570536,788;3223638,189;12130945,987;6652174,178
2022-01-01 16:30:00;12764350;130573,079;99989,453;5570567,03;3223651,922;12130996,949;6652220,062
2022-01-01 16:45:00;12764498;130573,079;99989,453;5570595,48;3223665,422;12131043,371;6652271,897
2022-01-01 17:00:00;12764644;130573,079;99989,453;5570623,093;3223679,282;12131088,944;6652318,451
2022-01-01 17:15:00;12764793;130573,079;99989,453;5570653,126;3223694,888;12131135,406;6652362,558
2022-01-01 17:30:00;12764940;130573,079;99989,453;5570681,479;3223708,876;12131180,999;6652407,893
2022-01-01 17:45:00;12765086;130573,079;99989,453;5570710,959;3223722,672;12131227,806;6652459,544
2022-01-01 18:00:00;12765234;130573,079;99989,453;5570738,061;3223736,448;12131273,152;6652500,289
2022-01-01 18:15:00;12765382;130573,079;99989,453;5570765,715;3223750,278;12131320,3;6652552,88
2022-01-01 18:30:00;12765528;130573,079;99989,453;5570792,578;3223763,985;12131366,875;6652598,886
2022-01-01 18:45:00;12765676;130573,079;99989,453;5570821,027;3223779,624;12131412,272;6652642,725
2022-01-01 19:00:00;12765824;130573,079;99989,453;5570846,933;3223793,24;12131459,329;6652694,15
2022-01-01 19:15:00;12765969;130573,079;99989,453;5570873,486;3223806,565;12131507,465;6652735,737
2022-01-01 19:30:00;12766115;130573,079;99989,453;5570899,605;3223820,844;12131554,996;6652782,202
2022-01-01 19:45:00;12766264;130573,079;99989,453;5570931,786;3223834,339;12131601,724;6652832,938
2022-01-01 20:00:00;12766409;130573,079;99989,453;5570958,781;3223849,853;12131653,986;6652876,758
2022-01-01 20:15:00;12766556;130573,079;99989,453;5570989,96;3223863,305;12131699,51;6652928,675
2022-01-01 20:30:00;12766701;130573,079;99989,453;5571017,348;3223876,157;12131744,546;6652974,932
2022-01-01 20:45:00;12766846;130573,079;99989,453;5571044,751;3223890,526;12131788,845;6653021,895
2022-01-01 21:00:00;12766993;130573,079;99989,453;5571071,518;3223904,228;12131840,58;6653068,006
2022-01-01 21:15:00;12767139;130573,079;99989,453;5571096,737;3223917,796;12131886,398;6653114,028
2022-01-01 21:30:00;12767285;130573,079;99989,453;5571126,953;3223931,03;12131932,185;6653158,929
2022-01-01 21:45:00;12767430;130573,079;99989,453;5571152,998;3223946,268;12131979,138;6653210,612
2022-01-01 22:00:00;12767575;130573,079;99989,453;5571178,275;3223959,969;12132029,423;6653256,033
2022-01-01 22:15:00;12767720;130573,079;99989,453;5571206,851;3223973,738;12132075,093;6653300,718
2022-01-01 22:30:00;12767865;130573,079;99989,453;5571233,408;3223987,127;12132121,749;6653346,903
2022-01-01 22:45:00;12768012;130573,079;99989,453;5571262,772;3224001,014;12132166,231;6653392,048
2022-01-01 23:00:00;12768160;130573,079;99989,453;5571291,52;3224015,921;12132217,559;6653439,021
2022-01-01 23:15:00;12768305;130573,079;99989,453;5571317,453;3224029,097;12132264,418;6653490,521
2022-01-01 23:30:00;12768452;130573,079;99989,453;5571350,231;3224040,98;12132310,472;6653534,68
2022-01-01 23:45:00;12768596;130573,079;99989,453;5571377,331;3224053,788;12132355,748;6653579,975
2022-01-02 00:00:00;12768743;130573,079;99989,453;5571404,137;3224068,647;12132406,333;6653625,355
2022-01-02 00:15:00;12768887;130573,079;99989,453;5571429,622;3224081,687;12132451,693;6653678,32
2022-01-02 00:30:00;12769032;130573,079;99989,453;5571459;3224094,676;12132497,346;6653722,168
2022-01-02 00:45:00;12769177;130573,079;99989,453;5571485,276;3224108,25;12132543,266;6653767,444
2022-01-02 01:00:00;12769322;130573,079;99989,453;5571511,824;3224123,85;12132589,309;6653819,013
2022-01-02 01:15:00;12769468;130573,079;99989,453;5571537,984;3224137,066;12132639,831;6653864,19
2022-01-02 01:30:00;12769613;130573,079;99989,453;5571568,2;3224150,701;12132685,082;6653909,464
2022-01-02 01:45:00;12769757;130573,079;99989,453;5571593,3;3224166,099;12132730,35;6653954,63
2022-01-02 02:00:00;12769905;130573,079;99989,453;5571622,286;3224179,272;12132781,821;6654006,085
2022-01-02 02:15:00;12770051;130573,079;99989,453;5571652,717;3224192,376;12132827,065;6654052,629
2022-01-02 02:30:00;12770197;130573,079;99989,453;5571680,071;3224207,118;12132870,962;6654096,604
2022-01-02 02:45:00;12770343;130573,079;99989,453;5571706,506;3224220,447;12132920,965;6654140,28
2022-01-02 03:00:00;12770488;130573,079;99989,453;5571737,755;3224233,464;12132967,491;6654191,809
2022-01-02 03:15:00;12770635;130573,079;99989,453;5571764,435;3224248,168;12133012,557;6654237,017
2022-01-02 03:30:00;12770782;130573,079;99989,453;5571791,667;3224261,326;12133058,005;6654281,391
2022-01-02 03:45:00;12770927;130573,079;99989,453;5571818,377;3224274,356;12133104,299;6654331,995
2022-01-02 04:00:00;12771070;130573,079;99989,453;5571848,87;3224288,828;12133150,033;6654377,129
2022-01-02 04:15:00;12771213;130573,079;99989,453;5571874,701;3224302,509;12133202,798;6654422,314
2022-01-02 04:30:00;12771358;130573,079;99989,453;5571902,322;3224315,23;12133248,827;6654473,449
2022-01-02 04:45:00;12771502;130573,079;99989,453;5571927,358;3224328,522;12133294,099;6654519,596
2022-01-02 05:00:00;12771646;130573,079;99989,453;5571953,873;3224341,584;12133339,043;6654565,468
2022-01-02 05:15:00;12771789;130573,079;99989,453;5571978,818;3224356,889;12133384,46;6654610,615
2022-01-02 05:30:00;12771934;130573,079;99989,453;5572008,672;3224370,058;12133435,662;6654655,009
2022-01-02 05:45:00;12772076;130573,079;99989,453;5572034,209;3224383,945;12133481,483;6654700,834
2022-01-02 06:00:00;12772223;130573,079;99989,453;5572063,05;3224398,127;12133527,206;6654753,159
2022-01-02 06:15:00;12772369;130573,079;99989,453;5572090,702;3224410,444;12133572,759;6654799,002
2022-01-02 06:30:00;12772514;130573,079;99989,453;5572118,215;3224422,799;12133617,841;6654844,143
2022-01-02 06:45:00;12772659;130573,079;99989,453;5572145,946;3224435,597;12133664,097;6654888,014
2022-01-02 07:00:00;12772803;130573,079;99989,453;5572177,094;3224447,782;12133715,77;6654934,158
2022-01-02 07:15:00;12772947;130573,079;99989,453;5572203,607;3224462,069;12133760,698;6654985,555
2022-01-02 07:30:00;12773092;130573,079;99989,453;5572233,53;3224474,283;12133804,468;6655031,278
2022-01-02 07:45:00;12773236;130573,079;99989,453;5572260,62;3224487,347;12133855,813;6655075,839
2022-01-02 08:00:00;12773382;130573,079;99989,453;5572286,202;3224499,872;12133901,17;6655121,868
2022-01-02 08:15:00;12773527;130573,079;99989,453;5572313,077;3224514,601;12133947,654;6655173,432
2022-01-02 08:30:00;12773674;130573,079;99989,453;5572339,202;3224528,172;12133991,576;6655220,19
2022-01-02 08:45:00;12773818;130573,079;99989,453;5572367,91;3224540,719;12134042,999;6655266,637
2022-01-02 09:00:00;12773965;130573,079;99989,453;5572394,508;3224555,371;12134089,785;6655313,076
2022-01-02 09:15:00;12774113;130573,079;99989,453;5572426,807;3224568,629;12134135;6655357,832
2022-01-02 09:30:00;12774260;130573,079;99989,453;5572454,118;3224581,672;12134178,68;6655403,158
2022-01-02 09:45:00;12774407;130573,079;99989,453;5572482,112;3224594,94;12134224,391;6655449,854
2022-01-02 10:00:00;12774552;130573,079;99989,453;5572512,718;3224607,471;12134276,874;6655495,382
2022-01-02 10:15:00;12774698;130573,079;99989,453;5572539,233;3224620,291;12134322,216;6655543,15
2022-01-02 10:30:00;12774844;130573,079;99989,453;5572566,281;3224632,905;12134368,905;6655595,569
2022-01-02 10:45:00;12774991;130573,079;99989,453;5572598,195;3224645,762;12134414,218;6655642,062
2022-01-02 11:00:00;12775136;130573,079;99989,453;5572624,114;3224660,25;12134460,346;6655686,261
2022-01-02 11:15:00;12775282;130573,079;99989,453;5572650,184;3224673,19;12134506,506;6655731,595
2022-01-02 11:30:00;12775428;130573,079;99989,453;5572675,97;3224686,358;12134552,467;6655777,539
2022-01-02 11:45:00;12775574;130573,079;99989,453;5572706,022;3224701,704;12134603,73;6655830,168
2022-01-02 12:00:00;12775721;130573,079;99989,453;5572732,388;3224715,274;12134648,48;6655875,312
2022-01-02 12:15:00;12775867;130573,079;99989,453;5572759,101;3224728,655;12134693,766;6655922,565
2022-01-02 12:30:00;12776013;130573,079;99989,453;5572788,456;3224742,389;12134739,02;6655967,977
2022-01-02 12:45:00;12776159;130573,079;99989,453;5572814,191;3224757,417;12134789,258;6656013,412
2022-01-02 13:00:00;12776304;130573,079;99989,453;5572840,508;3224771,31;12134834,584;6656058,758
2022-01-02 13:15:00;12776452;130573,079;99989,453;5572867,542;3224784,854;12134879,845;6656108,837
2022-01-02 13:30:00;12776597;130573,079;99989,453;5572892,832;3224798,506;12134925,924;6656153,915
2022-01-02 13:45:00;12776742;130573,079;99989,453;5572922,516;3224814,028;12134976,88;6656199,615
2022-01-02 14:00:00;12776887;130573,079;99989,453;5572948,431;3224827,682;12135023,851;6656246,356
2022-01-02 14:15:00;12777035;130573,079;99989,453;5572975,837;3224841,27;12135069,839;6656298,239
2022-01-02 14:30:00;12777179;130573,079;99989,453;5573000,546;3224854,935;12135114,498;6656343,202
2022-01-02 14:45:00;12777325;130573,079;99989,453;5573029,972;3224870,415;12135165,985;6656389,009
2022-01-02 15:00:00;12777471;130573,079;99989,453;5573055,098;3224883,969;12135211,327;6656435,265
2022-01-02 15:15:00;12777617;130573,079;99989,453;5573080,745;3224897,531;12135256,732;6656481,359
2022-01-02 15:30:00;12777762;130573,079;99989,453;5573110,039;3224910,964;12135303,56;6656527,507
2022-01-02 15:45:00;12777907;130573,079;99989,453;5573135,925;3224926,264;12135348,948;6656579,982
2022-01-02 16:00:00;12778054;130573,079;99989,453;5573161,578;3224939,469;12135399,126;6656626,004
2022-01-02 16:15:00;12778200;130573,079;99989,453;5573189,671;3224952,082;12135443,252;6656672,348
2022-01-02 16:30:00;12778347;130573,079;99989,453;5573218,203;3224965,422;12135489,681;6656717,308
2022-01-02 16:45:00;12778493;130573,079;99989,453;5573248,836;3224978,58;12135535,261;6656763,286
2022-01-02 17:00:00;12778639;130573,079;99989,453;5573274,496;3224993,702;12135588,016;6656809,567
2022-01-02 17:15:00;12778783;130573,079;99989,453;5573299,302;3225006,451;12135633,235;6656860,384
2022-01-02 17:30:00;12778928;130573,079;99989,453;5573327,939;3225018,898;12135678,872;6656905,849
2022-01-02 17:45:00;12779073;130573,079;99989,453;5573354,28;3225033,884;12135724,199;6656950,161
2022-01-02 18:00:00;12779220;130573,079;99989,453;5573379,066;3225046,921;12135769,623;6657003,011
2022-01-02 18:15:00;12779364;130573,079;99989,453;5573407,382;3225059,25;12135821,453;6657048,494
2022-01-02 18:30:00;12779508;130573,079;99989,453;5573437,996;3225071,972;12135868,263;6657095,147
2022-01-02 18:45:00;12779653;130573,079;99989,453;5573463,654;3225084,533;12135913,558;6657141,371
2022-01-02 19:00:00;12779799;130573,079;99989,453;5573492,917;3225098,066;12135962,835;6657189,671
2022-01-02 19:15:00;12779944;130573,079;99989,453;5573519,412;3225111,137;12136008,607;6657236,276
2022-01-02 19:30:00;12780088;130573,079;99989,453;5573545,391;3225123,818;12136052,669;6657280,691
2022-01-02 19:45:00;12780232;130573,079;99989,453;5573570,584;3225138,58;12136104,562;6657331,096
2022-01-02 20:00:00;12780377;130573,079;99989,453;5573596,321;3225151,593;12136151,773;6657377,991
2022-01-02 20:15:00;12780521;130573,079;99989,453;5573623,254;3225164,732;12136195,304;6657422,09
2022-01-02 20:30:00;12780665;130573,079;99989,453;5573650,19;3225178,839;12136240,244;6657468,609
2022-01-02 20:45:00;12780809;130573,079;99989,453;5573675,092;3225191,933;12136292,081;6657515,515
2022-01-02 21:00:00;12780953;130573,079;99989,453;5573701,121;3225205,045;12136336,17;6657561,656
2022-01-02 21:15:00;12781098;130573,079;99989,453;5573729,005;3225217,419;12136382,554;6657607,972
2022-01-02 21:30:00;12781246;130573,079;99989,453;5573760,955;3225231,55;12136435,319;6657659,04
2022-01-02 21:45:00;12781390;130573,079;99989,453;5573787,405;3225244,243;12136481,839;6657702,958
2022-01-02 22:00:00;12781533;130573,079;99989,453;5573814,479;3225256,426;12136528,192;6657754,716
2022-01-02 22:15:00;12781677;130573,079;99989,453;5573840,281;3225267,964;12136573,845;6657801,422
2022-01-02 22:30:00;12781822;130573,079;99989,453;5573870,536;3225279,755;12136619,558;6657845,746
2022-01-02 22:45:00;12781968;130573,079;99989,453;5573897,74;3225293,369;12136669,951;6657892,492
2022-01-02 23:00:00;12782110;130573,079;99989,453;5573924,633;3225305,234;12136714,974;6657938,525
2022-01-02 23:15:00;12782254;130573,079;99989,453;5573950,729;3225317,893;12136762,341;6657984,875
2022-01-02 23:30:00;12782398;130573,079;99989,453;5573979,55;3225330,749;12136807,419;6658032,415
2022-01-02 23:45:00;12782543;130573,079;99989,453;5574005,059;3225343,485;12136853,103;6658077,192
2022-01-03 00:00:00;12782689;130573,079;99989,453;5574031,864;3225358,086;12136906,138;6658123,38
2022-01-03 00:15:00;12782833;130573,079;99989,453;5574059,07;3225371,024;12136951,183;6658175,628
2022-01-03 00:30:00;12782977;130573,079;99989,453;5574088,33;3225384,059;12136996,683;6658219,375
2022-01-03 00:45:00;12783121;130573,079;99989,453;5574114,975;3225398,39;12137042,117;6658264,647
2022-01-03 01:00:00;12783264;130573,079;99989,453;5574140,463;3225410,737;12137093,029;6658315,904
2022-01-03 01:15:00;12783408;130573,079;99989,453;5574166,002;3225423,223;12137139,585;6658361,336
2022-01-03 01:30:00;12783551;130573,079;99989,453;5574191,473;3225435,93;12137184,22;6658405,943
2022-01-03 01:45:00;12783693;130573,079;99989,453;5574220,168;3225450,308;12137230,175;6658451,698
2022-01-03 02:00:00;12783837;130573,079;99989,453;5574245,574;3225462,75;12137281,051;6658502,953
2022-01-03 02:15:00;12783980;130573,079;99989,453;5574270,319;3225475,191;12137328,593;6658546,832
2022-01-03 02:30:00;12784122;130573,079;99989,453;5574299,083;3225489,693;12137372,766;6658591,975
2022-01-03 02:45:00;12784265;130573,079;99989,453;5574324,195;3225501,873;12137417,06;6658641,8
2022-01-03 03:00:00;12784409;130573,079;99989,453;5574349,166;3225514,788;12137469,304;6658685,363
2022-01-03 03:15:00;12784552;130573,079;99989,453;5574375,528;3225527,353;12137514,099;6658735,126
2022-01-03 03:30:00;12784697;130573,079;99989,453;5574405,053;3225542,041;12137558,86;6658780,239
2022-01-03 03:45:00;12784840;130573,079;99989,453;5574431,153;3225554,843;12137609,157;6658824,336
2022-01-03 04:00:00;12784983;130573,079;99989,453;5574456,511;3225567,503;12137654,455;6658876,315
2022-01-03 04:15:00;12785126;130573,079;99989,453;5574482,764;3225580,213;12137699,763;6658921,365
2022-01-03 04:30:00;12785269;130573,079;99989,453;5574509,691;3225593,844;12137749,761;6658966,79
2022-01-03 04:45:00;12785414;130573,079;99989,453;5574535,694;3225606,628;12137794,147;6659011,391
2022-01-03 05:00:00;12785558;130573,079;99989,453;5574565,536;3225619,726;12137840,255;6659062,261
2022-01-03 05:15:00;12785700;130573,079;99989,453;5574590,525;3225631,864;12137887,195;6659108,203
2022-01-03 05:30:00;12785842;130573,079;99989,453;5574620,297;3225645,512;12137931,33;6659153,266
2022-01-03 05:45:00;12785987;130573,079;99989,453;5574646,729;3225657,358;12137983,842;6659196,802
2022-01-03 06:00:00;12786133;130573,079;99989,453;5574674,716;3225670,765;12138029,717;6659242,776
2022-01-03 06:15:00;12786278;130573,079;99989,453;5574701,28;3225683,098;12138075,849;6659294,356
2022-01-03 06:30:00;12786422;130573,079;99989,453;5574727,834;3225695,289;12138120,958;6659340,743
2022-01-03 06:45:00;12786566;130573,079;99989,453;5574754,222;3225707,429;12138164,989;6659385,155
2022-01-03 07:00:00;12786711;130573,079;99989,453;5574786,352;3225719,731;12138217,595;6659430,355
2022-01-03 07:15:00;12786855;130573,079;99989,453;5574813,251;3225734,226;12138262,952;6659476,191
2022-01-03 07:30:00;12787000;130573,079;99989,453;5574839,805;3225747,385;12138308,076;6659527,009
2022-01-03 07:45:00;12787144;130573,079;99989,453;5574865,465;3225760,341;12138353,205;6659573,351
2022-01-03 08:00:00;12787293;130573,079;99989,453;5574896,403;3225775,652;12138404,278;6659619,122
2022-01-03 08:15:00;12787436;130573,079;99989,453;5574921,397;3225789,012;12138450,248;6659669,131
2022-01-03 08:30:00;12787580;130573,079;99989,453;5574947,986;3225801,976;12138495,571;6659716,026
2022-01-03 08:45:00;12787726;130573,079;99989,453;5574972,648;3225815,287;12138539,867;6659761,447
2022-01-03 09:00:00;12787871;130573,079;99989,453;5575001,582;3225830,085;12138591,744;6659806,727
2022-01-03 09:15:00;12788020;130573,079;99989,453;5575028,208;3225843,257;12138636,079;6659851,858
2022-01-03 09:30:00;12788168;130573,079;99989,453;5575057,607;3225856,862;12138682,784;6659902,28
2022-01-03 09:45:00;12788314;130573,079;99989,453;5575085,308;3225870,371;12138727,819;6659947,714
2022-01-03 10:00:00;12788461;130573,079;99989,453;5575114,071;3225883,96;12138778,689;6659993,094
2022-01-03 10:15:00;12788605;130573,079;99989,453;5575143,306;3225899,372;12138824,879;6660043,249
2022-01-03 10:30:00;12788751;130573,079;99989,453;5575170,853;3225913,137;12138869,454;6660088,796
2022-01-03 10:45:00;12788898;130573,079;99989,453;5575198,246;3225926,747;12138920,572;6660135,722
2022-01-03 11:00:00;12789045;130573,079;99989,453;5575225,62;3225939,941;12138966,571;6660181,97
2022-01-03 11:15:00;12789194;130573,079;99989,453;5575257,203;3225955,817;12139011,785;6660228,152
2022-01-03 11:30:00;12789342;130573,079;99989,453;5575283,047;3225969,718;12139063,252;6660274,879
2022-01-03 11:45:00;12789488;130573,079;99989,453;5575308,485;3225983,658;12139107,721;6660320,614
2022-01-03 12:00:00;12789638;130573,079;99989,453;5575336,373;3225997,406;12139153,316;6660367,519
2022-01-03 12:15:00;12789787;130573,079;99989,453;5575364,18;3226011,536;12139199,383;6660412,992
2022-01-03 12:30:00;12789935;130573,079;99989,453;5575392,884;3226027,301;12139246,165;6660464,74
2022-01-03 12:45:00;12790083;130573,079;99989,453;5575424,853;3226041,121;12139299,881;6660510,22
2022-01-03 13:00:00;12790233;130573,079;99989,453;5575452,853;3226054,88;12139345,816;6660555,837
2022-01-03 13:15:00;12790383;130573,079;99989,453;5575483,604;3226068,725;12139392,912;6660602,041
2022-01-03 13:30:00;12790533;130573,079;99989,453;5575512,353;3226082,362;12139440,089;6660653,245
2022-01-03 13:45:00;12790681;130573,079;99989,453;5575541,817;3226095,51;12139485,792;6660697,908
2022-01-03 14:00:00;12790828;130573,079;99989,453;5575569,814;3226108,673;12139531,329;6660742,874
2022-01-03 14:15:00;12790976;130573,079;99989,453;5575597,809;3226121,96;12139576,821;6660789,938
2022-01-03 14:30:00;12791123;130573,079;99989,453;5575629,26;3226137,093;12139628,298;6660840,212
2022-01-03 14:45:00;12791271;130573,079;99989,453;5575656,773;3226150,7;12139673,964;6660885,799
2022-01-03 15:00:00;12791419;130573,079;99989,453;5575682,115;3226164,066;12139719,635;6660937,169
2022-01-03 15:15:00;12791566;130573,079;99989,453;5575713,428;3226179,73;12139770,078;6660981,586
2022-01-03 15:30:00;12791712;130573,079;99989,453;5575741,33;3226193,009;12139816,842;6661028,21
2022-01-03 15:45:00;12791861;130573,079;99989,453;5575771,278;3226206,326;12139862,243;6661072,661
2022-01-03 16:00:00;12792007;130573,079;99989,453;5575798,461;3226218,711;12139906,391;6661124,499
2022-01-03 16:15:00;12792153;130573,079;99989,453;5575826,803;3226231,381;12139953,056;6661168,483
2022-01-03 16:30:00;12792298;130573,079;99989,453;5575855,11;3226246,711;12140004,848;6661219,259
2022-01-03 16:45:00;12792445;130573,079;99989,453;5575887,666;3226260,174;12140050,001;6661265,455
2022-01-03 17:00:00;12792591;130573,079;99989,453;5575915,877;3226273,621;12140096,651;6661311,194
2022-01-03 17:15:00;12792736;130573,079;99989,453;5575944,817;3226286,687;12140142,453;6661356,612
2022-01-03 17:30:00;12792880;130573,079;99989,453;5575970,513;3226302,103;12140187,975;6661403,317
2022-01-03 17:45:00;12793025;130573,079;99989,453;5576001,664;3226315,377;12140233,439;6661448,442
2022-01-03 18:00:00;12793167;130573,079;99989,453;5576027,7;3226329,252;12140280,325;6661500,487
2022-01-03 18:15:00;12793315;130573,079;99989,453;5576055,579;3226343,185;12140332,415;6661547,581
2022-01-03 18:30:00;12793462;130573,079;99989,453;5576083,997;3226356,205;12140378,172;6661594,135
2022-01-03 18:45:00;12793608;130573,079;99989,453;5576112,559;3226371,234;12140423,399;6661640,45
2022-01-03 19:00:00;12793755;;;;;;
